Date,daily_strat,daily_bah,equity_strat,equity_bah,signal
2022-10-07,0.0042320744053727655,0.0042320744053727655,1.9067168109699124,5.448683326781599,1.0
2022-10-10,-0.0109153781425948,-0.0109153781425948,1.8859042759673335,5.389208887890526,1.0
2022-10-11,-0.019910347914514737,-0.019910347914514737,1.848355265699353,5.281907863948631,1.0
2022-10-12,0.007358309753732639,0.007358309753732639,1.8619560362793115,5.320773778102241,1.0
2022-10-13,0.0031785978166363194,0.0031785978166363194,1.8678744456709018,5.337686378016133,1.0
2022-10-14,-0.005078014047500079,-0.005078014047500079,1.8583893529968185,5.310581531607417,1.0
2022-10-17,0.01605004919058306,0.01605004919058306,1.8882165935276733,5.395816626420317,1.0
2022-10-18,0.017644022242920387,0.017644022242920387,1.921532329103327,5.491020534995597,1.0
2022-10-19,0.01739930775856724,0.01739930775856724,1.9549656614654323,5.586560491192598,1.0
2022-10-20,0.002686613542715266,0.002686613542715266,1.9602178986870686,5.6015694202654345,1.0
2022-10-21,-0.011597324220869898,-0.011597324220869898,1.9374846161724424,5.536606203552906,1.0
2022-10-24,0.003337933287856698,0.003337933287856698,1.9439518105674747,5.555087025701499,1.0
2022-10-25,-0.015444433864940765,-0.015444433864940765,1.9139285753925335,5.469291851519062,1.0
2022-10-27,0.003931780072657709,0.003931780072657709,1.921453721625752,5.490795904232414,1.0
2022-10-28,0.0,0.0305980481475272,1.921453721625752,5.658803541678362,0.0
2022-10-31,0.0,0.009282890515158293,1.921453721625752,5.711333595402553,0.0
2022-11-01,-0.0,-0.007746260541677152,1.921453721625752,5.667092117332131,0.0
2022-11-02,0.0,0.006245323406491199,1.921453721625752,5.7024849403792475,0.0
2022-11-03,0.0,0.003731815200460842,1.921453721625752,5.723765560360154,0.0
2022-11-04,0.0,0.014715513605552566,1.921453721625752,5.807993710338627,0.0
2022-11-07,0.0,0.005341741835029001,1.921453721625752,5.839018513318728,0.0
2022-11-09,-0.0,-0.0009974666828893586,1.921453721625752,5.833194286890919,0.0
2022-11-10,-0.0,-0.012096770466866302,1.921453721625752,5.762631474513763,0.0
2022-11-11,0.0,0.023051664455514542,1.921453721625752,5.895469721645042,0.0
2022-11-14,-0.0,-0.00484477949151052,1.921453721625752,5.866907470844795,0.0
2022-11-15,-0.0,-0.0044862027238016244,1.921453721625752,5.840587334568799,0.0
2022-11-16,-0.0,-0.005733969771021696,1.921453721625752,5.807097583347369,0.0
2022-11-17,0.0,0.0025844804296910606,1.921453721625752,5.822105913404837,0.0
2022-11-18,-0.0,-0.0005386101697008039,1.921453721625752,5.818970067950802,0.0
2022-11-21,-0.0,-0.017997112481953015,1.921453721625752,5.7142454091087735,0.0
2022-11-22,0.0,0.005547101142766131,1.921453721625752,5.745942906347687,0.0
2022-11-23,-0.0,-0.0031188515220468283,1.921453721625752,5.72802216356863,0.0
2022-11-24,0.0,0.00862325718365975,1.921453721625752,5.777416371838785,0.0
2022-11-25,0.0,0.014927647953235201,1.921453721625752,5.863659609516852,0.0
2022-11-28,0.0,0.03436355519505385,1.921453721625752,6.065155800153493,0.0
2022-11-29,0.0,0.0017172978849127052,1.921453721625752,6.075571479380763,0.0
2022-11-30,0.0,0.007060716303723735,1.921453721625752,6.118469365979665,0.0
2022-12-01,-0.0,-0.0029472663135703403,1.921453721625752,6.100436607326701,0.0
2022-12-02,-0.0,-0.0004222265143128956,1.921453721625752,6.097860841242203,0.0
2022-12-05,-0.0,-0.014583970010433434,1.921453721625752,6.00892982160573,0.0
2022-12-06,0.0,0.002889044290670828,1.921453721625752,6.026289885999882,0.0
2022-12-07,-0.0,-0.014757275261258918,1.921453721625752,5.937358267348041,0.0
2022-12-08,-0.0,-0.0004715561544786917,1.921453721625752,5.9345584695157285,0.0
2022-12-09,-0.0,-0.015155156523207536,1.921453721625752,5.84461930701409,0.0
2022-12-12,0.0,0.0015330462791804944,1.921453721625752,5.853579378895935,0.0
2022-12-13,0.004554030995900238,0.004554030995900238,1.9302040814312234,5.880236760824389,1.0
2022-12-14,-0.0036190073370315767,-0.0036190073370315767,1.9232186586985554,5.858956140843483,1.0
2022-12-15,-0.01420399882302159,-0.01420399882302159,1.895901263133988,5.775735534714807,1.0
2022-12-16,-0.004945007020810577,-0.004945007020810577,1.8865260180770267,5.747174481945297,1.0
2022-12-19,0.013135413074064628,0.013135413074064628,1.9113063165994388,5.822665992774372,1.0
2022-12-20,0.00865623259137105,0.00865623259137105,1.9278510286292803,5.873068343909694,1.0
2022-12-21,-0.014226882921651529,-0.014226882921651529,1.900423717754586,5.789512888190033,1.0
2022-12-22,-0.002592330364802109,-0.002592330364802109,1.8954971916450607,5.7745045581325645,1.0
2022-12-23,-0.02932730041118281,-0.02932730041118281,1.8399073760771327,5.605153928230466,1.0
2022-12-26,0.008732132492789813,0.008732132492789813,1.8559736910594995,5.654098874974256,1.0
2022-12-27,0.008181279603279412,0.008181279603279412,1.8711579307623878,5.700356638775008,1.0
2022-12-28,-9.814830713605893e-05,-9.814830713605893e-05,1.8709742797790994,5.69979715842084,1.0
2022-12-29,-0.000451904868350117,-0.000451904868350117,1.8701287773935094,5.697221392336342,1.0
